year_week,year,week,skill,vacancy_count,avg_salary,unique_cities,unique_employers,has_salary_ratio,vacancy_score,salary_score,employer_score,geo_score,growth_score,competition_score,demand_index,demand_level,month,quarter,skill_encoded,vacancy_count_lag1,vacancy_count_lag2,vacancy_count_lag3,vacancy_count_lag4,vacancy_count_rolling_2,vacancy_count_rolling_4,vacancy_count_rolling_8,skill_avg_vacancies,skill_std_vacancies,skill_max_vacancies,skill_min_vacancies,skill_avg_salary,skill_avg_employers,vacancy_growth,is_growing
2026_W01,2026,1,kubernetes,2,0.0,1,2,0.0,0.023255813953488372,0.5,0.29209088984235726,0.1111111111111111,0.375,0.7142857142857142,0.29583006020208263,1,1,1,21,3.0,1.0,2.0,5.0,2.5,2.0,2.875,2.6666666666666665,1.9034674690672027,7,1,731130.9523809524,2.5,-0.33333333333333337,0
2026_W02,2026,2,kubernetes,1,850000.0,1,1,1.0,0.0,0.9444423456836762,0.18428883314870617,0.1111111111111111,0.33333333333333337,0.7857142857142857,0.386769784409098,3,1,1,21,2.0,3.0,1.0,2.0,1.5,1.75,2.875,2.6666666666666665,1.9034674690672027,7,1,731130.9523809524,2.5,-0.5,0
2026_W03,2026,3,kubernetes,5,683333.3333333334,2,4,0.6,0.09302325581395349,0.7592575720202104,0.4279054192619903,0.2222222222222222,1.0,0.5714285714285714,0.4612722620036166,4,1,1,21,1.0,2.0,3.0,1.0,3.0,2.75,3.125,2.6666666666666665,1.9034674690672027,7,1,731130.9523809524,2.5,4.0,1
2026_W04,2026,4,kubernetes,1,0.0,1,1,0.0,0.0,0.5,0.18428883314870617,0.1111111111111111,0.16666666666666669,0.7857142857142857,0.25899253132151223,0,2,1,21,5.0,1.0,2.0,3.0,3.0,2.25,2.5,2.6666666666666665,1.9034674690672027,7,1,731130.9523809524,2.5,-0.8,0
2026_W05,2026,5,kubernetes,2,0.0,2,2,0.0,0.023255813953488372,0.5,0.29209088984235726,0.2222222222222222,0.75,0.7142857142857142,0.34444117131319374,2,2,1,21,1.0,5.0,1.0,2.0,1.5,2.25,2.125,2.6666666666666665,1.9034674690672027,7,1,731130.9523809524,2.5,1.0,1
2026_W06,2026,6,kubernetes,7,650000.0,4,6,0.2857142857142857,0.13953488372093023,0.7222206172875172,0.5173641628202729,0.4444444444444444,1.0,0.5714285714285714,0.501607545448501,4,2,1,21,2.0,1.0,5.0,1.0,4.5,3.75,2.75,2.6666666666666665,1.9034674690672027,7,1,731130.9523809524,2.5,2.5,1
2026_W07,2026,7,kubernetes,1,0.0,1,1,0.0,0.0,0.5,0.18428883314870617,0.1111111111111111,0.125,0.7857142857142857,0.2548258646548456,0,2,1,21,7.0,2.0,1.0,5.0,4.0,2.75,2.75,2.6666666666666665,1.9034674690672027,7,1,731130.9523809524,2.5,-0.8571428571428572,0
2026_W08,2026,8,kubernetes,4,750000.0,2,4,0.5,0.06976744186046512,0.8333314814855967,0.4279054192619903,0.2222222222222222,1.0,0.657142857142857,0.4813854237553452,4,3,1,21,1.0,7.0,2.0,1.0,2.5,3.5,2.875,2.6666666666666665,1.9034674690672027,7,1,731130.9523809524,2.5,3.0,1
2026_W09,2026,9,kubernetes,1,0.0,1,1,0.0,0.0,0.5,0.18428883314870617,0.1111111111111111,0.2,0.7857142857142857,0.2623258646548456,0,3,1,21,4.0,1.0,7.0,2.0,2.5,3.25,2.75,2.6666666666666665,1.9034674690672027,7,1,731130.9523809524,2.5,-0.75,0
2026_W10,2026,10,kubernetes,1,0.0,1,1,0.0,0.0,0.5,0.18428883314870617,0.1111111111111111,0.5,0.7857142857142857,0.2923258646548456,0,3,1,21,1.0,4.0,1.0,7.0,1.0,1.75,2.75,2.6666666666666665,1.9034674690672027,7,1,731130.9523809524,2.5,0.0,0
2026_W11,2026,11,kubernetes,6,212500.0,4,6,0.3333333333333333,0.11627906976744186,0.23611058642091906,0.5173641628202729,0.4444444444444444,1.0,0.6326530612244898,0.37922574252539665,2,3,1,21,1.0,1.0,4.0,1.0,3.5,3.0,2.875,2.6666666666666665,1.9034674690672027,7,1,731130.9523809524,2.5,5.0,1
2026_W12,2026,12,kubernetes,1,600000.0,1,1,1.0,0.0,0.6666651851884774,0.18428883314870617,0.1111111111111111,0.14285714285714285,0.7857142857142857,0.29827787523767924,1,4,1,21,6.0,1.0,1.0,4.0,3.5,2.25,2.875,2.6666666666666665,1.9034674690672027,7,1,731130.9523809524,2.5,-0.8333333333333334,0
2026_W13,2026,13,kubernetes,3,1250000.0,2,3,0.3333333333333333,0.046511627906976744,1.0,0.36857766629741234,0.2222222222222222,1.0,0.6785714285714286,0.5093195033960699,4,4,2,21,1.0,6.0,1.0,1.0,2.0,2.75,3.0,2.6666666666666665,1.9034674690672027,7,1,731130.9523809524,2.5,2.0,1
2026_W14,2026,14,kubernetes,3,750000.0,3,3,0.6666666666666666,0.046511627906976744,0.8333314814855967,0.36857766629741234,0.3333333333333333,0.5,0.6785714285714286,0.4287634848785802,3,4,2,21,3.0,1.0,6.0,1.0,3.0,3.25,2.5,2.6666666666666665,1.9034674690672027,7,1,731130.9523809524,2.5,0.0,0
2026_W15,2026,15,kubernetes,3,0.0,2,3,0.0,0.046511627906976744,0.5,0.36857766629741234,0.2222222222222222,0.5,0.6785714285714286,0.33431950339607,2,4,2,21,3.0,3.0,1.0,6.0,3.0,2.5,2.75,2.6666666666666665,1.9034674690672027,7,1,731130.9523809524,2.5,0.0,0
2026_W16,2026,16,kubernetes,1,190000.0,1,1,1.0,0.0,0.21111064197635115,0.18428883314870617,0.1111111111111111,0.25,0.7857142857142857,0.1951035251489334,0,5,2,21,3.0,3.0,3.0,1.0,2.0,2.5,2.375,2.6666666666666665,1.9034674690672027,7,1,731130.9523809524,2.5,-0.6666666666666667,0
2025_W46,2025,46,linux,3,650000.0,1,3,0.3333333333333333,0.046511627906976744,0.7222206172875172,0.36857766629741234,0.1111111111111111,0.5,0.6785714285714286,0.3787635466068382,2,12,4,22,0.0,0.0,0.0,0.0,3.0,3.0,3.0,6.260869565217392,2.7004610936980886,13,2,650843.765625,5.956521739130435,0.0,0
2025_W47,2025,47,linux,5,825000.25,2,5,0.4,0.09302325581395349,0.9166649074113169,0.4763797229910634,0.2222222222222222,0.75,0.6428571428571428,0.49003809855361125,4,12,4,22,3.0,0.0,0.0,0.0,4.0,4.0,4.0,6.260869565217392,2.7004610936980886,13,2,650843.765625,5.956521739130435,0.6666666666666667,1
2025_W48,2025,48,linux,13,681000.0,5,12,0.38461538461538464,0.27906976744186046,0.7566649851889218,0.6819497177933491,0.5555555555555556,1.0,0.5714285714285714,0.5878780468972037,4,13,4,22,5.0,3.0,0.0,0.0,9.0,7.0,7.0,6.260869565217392,2.7004610936980886,13,2,650843.765625,5.956521739130435,1.6,1
2025_W49,2025,49,linux,7,0.0,4,7,0.0,0.13953488372093023,0.5,0.5528664994461185,0.4444444444444444,0.2857142857142857,0.625,0.38530631304906987,3,13,4,22,13.0,5.0,3.0,0.0,10.0,7.0,7.0,6.260869565217392,2.7004610936980886,13,2,650843.765625,5.956521739130435,-0.46153846153846156,0
2025_W50,2025,50,linux,8,0.0,3,8,0.0,0.16279069767441862,0.5,0.5841817796847145,0.3333333333333333,0.5625,0.6190476190476191,0.41295257149312803,3,13,4,22,7.0,13.0,5.0,3.0,7.5,8.25,7.2,6.260869565217392,2.7004610936980886,13,2,650843.765625,5.956521739130435,0.1428571428571428,1
2025_W51,2025,51,linux,2,0.0,1,2,0.0,0.023255813953488372,0.5,0.29209088984235726,0.1111111111111111,0.16666666666666669,0.7142857142857142,0.2749967268687493,0,13,4,22,8.0,7.0,13.0,5.0,5.0,7.5,6.333333333333333,6.260869565217392,2.7004610936980886,13,2,650843.765625,5.956521739130435,-0.75,0
2025_W52,2025,52,linux,3,1350000.0,2,3,0.3333333333333333,0.046511627906976744,1.0,0.36857766629741234,0.2222222222222222,0.6666666666666666,0.6785714285714286,0.4759861700627366,4,14,5,22,2.0,8.0,7.0,13.0,2.5,5.0,5.857142857142857,6.260869565217392,2.7004610936980886,13,2,650843.765625,5.956521739130435,0.5,1
2026_W01,2026,1,linux,5,1116666.6666666667,2,5,0.6,0.09302325581395349,1.0,0.4763797229910634,0.2222222222222222,0.75,0.6428571428571428,0.5108718717007821,4,1,1,22,3.0,2.0,8.0,7.0,4.0,4.5,5.75,6.260869565217392,2.7004610936980886,13,2,650843.765625,5.956521739130435,0.6666666666666667,1
2026_W02,2026,2,linux,8,282500.0,3,8,0.25,0.16279069767441862,0.31388819135957474,0.5841817796847145,0.3333333333333333,0.75,0.6190476190476191,0.38517461933302166,3,1,1,22,5.0,3.0,2.0,8.0,6.5,4.5,6.375,6.260869565217392,2.7004610936980886,13,2,650843.765625,5.956521739130435,0.6000000000000001,1
2026_W03,2026,3,linux,7,638333.3333333334,4,7,0.42857142857142855,0.13953488372093023,0.7092576831310745,0.5528664994461185,0.4444444444444444,0.4444444444444444,0.625,0.4534937497048544,3,1,1,22,8.0,5.0,3.0,2.0,7.5,5.75,6.625,6.260869565217392,2.7004610936980886,13,2,650843.765625,5.956521739130435,-0.125,0
2026_W04,2026,4,linux,7,320000.0,3,7,0.2857142857142857,0.13953488372093023,0.3555547654338546,0.5528664994461185,0.3333333333333333,0.5,0.625,0.3595124647249938,2,2,1,22,7.0,8.0,5.0,3.0,7.0,6.75,5.875,6.260869565217392,2.7004610936980886,13,2,650843.765625,5.956521739130435,0.0,0
2026_W05,2026,5,linux,7,275000.0,2,7,0.14285714285714285,0.13953488372093023,0.3055548765447188,0.5528664994461185,0.2222222222222222,0.5,0.625,0.3359013813915988,2,2,1,22,7.0,7.0,8.0,5.0,7.0,7.25,5.875,6.260869565217392,2.7004610936980886,13,2,650843.765625,5.956521739130435,0.0,0
2026_W06,2026,6,linux,10,500000.0,3,9,0.2,0.20930232558139536,0.5555543209903978,0.6121942524106966,0.3333333333333333,0.6875,0.5714285714285714,0.452734606259813,3,2,1,22,7.0,7.0,7.0,8.0,8.5,7.75,6.125,6.260869565217392,2.7004610936980886,13,2,650843.765625,5.956521739130435,0.4285714285714286,1
2026_W07,2026,7,linux,6,250000.0,2,6,0.3333333333333333,0.11627906976744186,0.2777771604951989,0.5173641628202729,0.2222222222222222,0.3181818181818182,0.6326530612244898,0.29923834563992624,1,2,1,22,10.0,7.0,7.0,7.0,8.0,7.5,6.625,6.260869565217392,2.7004610936980886,13,2,650843.765625,5.956521739130435,-0.4,0
2026_W08,2026,8,linux,10,0.0,3,10,0.0,0.20930232558139536,0.5,0.6375346163564075,0.3333333333333333,0.7857142857142857,0.6103896103896104,0.4563646130716027,3,3,1,22,6.0,10.0,7.0,7.0,8.0,8.25,7.5,6.260869565217392,2.7004610936980886,13,2,650843.765625,5.956521739130435,0.6666666666666667,1
2026_W09,2026,9,linux,5,1350000.0,3,5,0.2,0.09302325581395349,1.0,0.4763797229910634,0.3333333333333333,0.2727272727272727,0.6428571428571428,0.4742557100846205,4,3,1,22,10.0,6.0,10.0,7.0,7.5,7.75,7.5,6.260869565217392,2.7004610936980886,13,2,650843.765625,5.956521739130435,-0.5,0
2026_W10,2026,10,linux,3,775000.0,1,3,0.6666666666666666,0.046511627906976744,0.8611091975351166,0.36857766629741234,0.1111111111111111,0.33333333333333337,0.6785714285714286,0.39681902500207133,3,3,1,22,5.0,10.0,6.0,10.0,4.0,6.0,6.875,6.260869565217392,2.7004610936980886,13,2,650843.765625,5.956521739130435,-0.4,0
2026_W11,2026,11,linux,7,200000.0,4,6,0.14285714285714285,0.13953488372093023,0.2222217283961591,0.5173641628202729,0.4444444444444444,1.0,0.5714285714285714,0.37660782322566144,2,3,1,22,3.0,5.0,10.0,6.0,5.0,6.25,6.875,6.260869565217392,2.7004610936980886,13,2,650843.765625,5.956521739130435,1.3333333333333335,1
2026_W12,2026,12,linux,4,0.0,3,3,0.0,0.06976744186046512,0.5,0.36857766629741234,0.3333333333333333,0.3125,0.5714285714285714,0.32294307297894187,1,4,1,22,7.0,3.0,5.0,10.0,5.5,4.75,6.5,6.260869565217392,2.7004610936980886,13,2,650843.765625,5.956521739130435,-0.4285714285714286,0
2026_W13,2026,13,linux,8,1000000.0,4,8,0.125,0.16279069767441862,1.0,0.5841817796847145,0.4444444444444444,0.9,0.6190476190476191,0.5828136826042392,4,4,2,22,4.0,7.0,3.0,5.0,6.0,5.5,6.625,6.260869565217392,2.7004610936980886,13,2,650843.765625,5.956521739130435,1.0,1
2026_W14,2026,14,linux,5,0.0,2,4,0.0,0.09302325581395349,0.5,0.4279054192619903,0.2222222222222222,0.33333333333333337,0.5714285714285714,0.32979120233189735,2,4,2,22,8.0,4.0,7.0,3.0,6.5,6.0,6.0,6.260869565217392,2.7004610936980886,13,2,650843.765625,5.956521739130435,-0.375,0
2026_W15,2026,15,linux,8,0.0,3,6,0.0,0.16279069767441862,0.5,0.5173641628202729,0.3333333333333333,0.75,0.510204081632653,0.41079557522196514,3,4,2,22,5.0,8.0,4.0,7.0,6.5,6.25,6.25,6.260869565217392,2.7004610936980886,13,2,650843.765625,5.956521739130435,0.6000000000000001,1
2026_W16,2026,16,linux,3,200000.0,1,3,0.3333333333333333,0.046511627906976744,0.2222217283961591,0.36857766629741234,0.1111111111111111,0.2222222222222222,0.6785714285714286,0.22598604660622085,0,5,2,22,8.0,5.0,8.0,4.0,5.5,6.0,5.375,6.260869565217392,2.7004610936980886,13,2,650843.765625,5.956521739130435,-0.625,0
2025_W46,2025,46,machine learning,1,190000.0,1,1,1.0,0.0,0.21111064197635115,0.18428883314870617,0.1111111111111111,0.5,0.7857142857142857,0.2201035251489334,0,12,4,23,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.736842105263158,0.6533762964749499,3,1,361333.3333333333,1.736842105263158,0.0,0
2025_W47,2025,47,machine learning,2,150000.0,1,2,0.5,0.023255813953488372,0.16666629629711935,0.29209088984235726,0.1111111111111111,0.75,0.7142857142857142,0.24999663427636248,0,12,4,23,1.0,0.0,0.0,0.0,1.5,1.5,1.5,1.736842105263158,0.6533762964749499,3,1,361333.3333333333,1.736842105263158,1.0,1
2025_W50,2025,50,machine learning,1,525000.0,1,1,1.0,0.0,0.5833320370399177,0.18428883314870617,0.1111111111111111,0.33333333333333337,0.7857142857142857,0.29649220724815833,1,13,4,23,2.0,1.0,0.0,0.0,1.5,1.3333333333333333,1.3333333333333333,1.736842105263158,0.6533762964749499,3,1,361333.3333333333,1.736842105263158,-0.5,0
2025_W51,2025,51,machine learning,2,160000.0,2,2,0.5,0.023255813953488372,0.1777773827169273,0.29209088984235726,0.2222222222222222,0.75,0.7142857142857142,0.2638855169924256,0,13,4,23,1.0,2.0,1.0,0.0,1.5,1.5,1.5,1.736842105263158,0.6533762964749499,3,1,361333.3333333333,1.736842105263158,1.0,1
2025_W52,2025,52,machine learning,2,100000.0,1,2,0.5,0.023255813953488372,0.11111086419807956,0.29209088984235726,0.1111111111111111,0.5,0.7142857142857142,0.2111077762516025,0,14,5,23,2.0,1.0,2.0,1.0,2.0,1.75,1.6,1.736842105263158,0.6533762964749499,3,1,361333.3333333333,1.736842105263158,0.0,0
2026_W01,2026,1,machine learning,2,550000.0,2,2,0.5,0.023255813953488372,0.6111097530894376,0.29209088984235726,0.2222222222222222,0.5,0.7142857142857142,0.3472186095855532,2,1,1,23,2.0,2.0,1.0,2.0,2.0,1.75,1.6666666666666667,1.736842105263158,0.6533762964749499,3,1,361333.3333333333,1.736842105263158,0.0,0
2026_W02,2026,2,machine learning,1,0.0,1,1,0.0,0.0,0.5,0.18428883314870617,0.1111111111111111,0.33333333333333337,0.7857142857142857,0.27565919798817895,0,1,1,23,2.0,2.0,2.0,1.0,1.5,1.75,1.5714285714285714,1.736842105263158,0.6533762964749499,3,1,361333.3333333333,1.736842105263158,-0.5,0
2026_W03,2026,3,machine learning,1,600000.0,1,1,1.0,0.0,0.6666651851884774,0.18428883314870617,0.1111111111111111,0.5,0.7857142857142857,0.33399216095196493,2,1,1,23,1.0,2.0,2.0,2.0,1.0,1.5,1.5,1.736842105263158,0.6533762964749499,3,1,361333.3333333333,1.736842105263158,0.0,0
2026_W04,2026,4,machine learning,2,150000.0,2,2,0.5,0.023255813953488372,0.16666629629711935,0.29209088984235726,0.2222222222222222,0.75,0.7142857142857142,0.2611077453874736,0,2,1,23,1.0,1.0,2.0,2.0,1.5,1.5,1.625,1.736842105263158,0.6533762964749499,3,1,361333.3333333333,1.736842105263158,1.0,1
2026_W05,2026,5,machine learning,3,550000.0,1,3,0.3333333333333333,0.046511627906976744,0.6111097530894376,0.36857766629741234,0.1111111111111111,0.6666666666666666,0.6785714285714286,0.36765249722398496,2,2,1,23,2.0,1.0,1.0,2.0,2.5,1.75,1.75,1.736842105263158,0.6533762964749499,3,1,361333.3333333333,1.736842105263158,0.5,1
2026_W06,2026,6,machine learning,3,525000.0,2,3,0.3333333333333333,0.046511627906976744,0.5833320370399177,0.36857766629741234,0.2222222222222222,0.5,0.6785714285714286,0.3551525126560494,2,2,1,23,3.0,2.0,1.0,1.0,3.0,2.25,2.0,1.736842105263158,0.6533762964749499,3,1,361333.3333333333,1.736842105263158,0.0,0
2026_W07,2026,7,machine learning,2,275000.0,1,2,0.5,0.023255813953488372,0.3055548765447188,0.29209088984235726,0.1111111111111111,0.375,0.7142857142857142,0.24721877933826233,0,2,1,23,3.0,3.0,2.0,1.0,2.5,2.5,2.0,1.736842105263158,0.6533762964749499,3,1,361333.3333333333,1.736842105263158,-0.33333333333333337,0
2026_W08,2026,8,machine learning,2,525000.0,2,2,0.5,0.023255813953488372,0.5833320370399177,0.29209088984235726,0.2222222222222222,0.5,0.7142857142857142,0.34027418057317316,2,3,1,23,2.0,3.0,3.0,2.0,2.0,2.5,2.0,1.736842105263158,0.6533762964749499,3,1,361333.3333333333,1.736842105263158,0.0,0
2026_W10,2026,10,machine learning,2,400000.0,2,2,0.5,0.023255813953488372,0.4444434567923182,0.29209088984235726,0.2222222222222222,0.5,0.7142857142857142,0.3055520355112733,1,3,1,23,2.0,2.0,3.0,3.0,2.0,2.25,2.0,1.736842105263158,0.6533762964749499,3,1,361333.3333333333,1.736842105263158,0.0,0
2026_W11,2026,11,machine learning,1,0.0,1,1,0.0,0.0,0.5,0.18428883314870617,0.1111111111111111,0.33333333333333337,0.7857142857142857,0.27565919798817895,0,3,1,23,2.0,2.0,2.0,3.0,1.5,1.75,2.0,1.736842105263158,0.6533762964749499,3,1,361333.3333333333,1.736842105263158,-0.5,0
2026_W12,2026,12,machine learning,1,0.0,1,1,0.0,0.0,0.5,0.18428883314870617,0.1111111111111111,0.5,0.7857142857142857,0.2923258646548456,0,4,1,23,1.0,2.0,2.0,2.0,1.0,1.5,2.0,1.736842105263158,0.6533762964749499,3,1,361333.3333333333,1.736842105263158,0.0,0
2026_W14,2026,14,machine learning,1,600000.0,1,1,1.0,0.0,0.6666651851884774,0.18428883314870617,0.1111111111111111,0.5,0.7857142857142857,0.33399216095196493,2,4,2,23,1.0,1.0,2.0,2.0,1.0,1.25,1.875,1.736842105263158,0.6533762964749499,3,1,361333.3333333333,1.736842105263158,0.0,0
2026_W15,2026,15,machine learning,2,0.0,1,2,0.0,0.023255813953488372,0.5,0.29209088984235726,0.1111111111111111,0.75,0.7142857142857142,0.33333006020208267,2,4,2,23,1.0,1.0,1.0,2.0,1.5,1.25,1.75,1.736842105263158,0.6533762964749499,3,1,361333.3333333333,1.736842105263158,1.0,1
2026_W16,2026,16,machine learning,2,120000.0,2,2,0.5,0.023255813953488372,0.13333303703769547,0.29209088984235726,0.2222222222222222,0.5,0.7142857142857142,0.22777443057261762,0,5,2,23,2.0,1.0,1.0,1.0,2.0,1.5,1.625,1.736842105263158,0.6533762964749499,3,1,361333.3333333333,1.736842105263158,0.0,0
2025_W01,2025,1,mongodb,1,800000.0,1,1,1.0,0.0,0.8888869135846365,0.18428883314870617,0.1111111111111111,0.5,0.7857142857142857,0.3895475930510047,3,1,1,24,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.7058823529411764,0.7717436331412898,4,1,1057692.3076923077,1.6470588235294117,0.0,0
2025_W47,2025,47,mongodb,1,1350000.0,1,1,1.0,0.0,1.0,0.18428883314870617,0.1111111111111111,0.5,0.7857142857142857,0.4173258646548456,3,12,4,24,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.7058823529411764,0.7717436331412898,4,1,1057692.3076923077,1.6470588235294117,0.0,0
2025_W48,2025,48,mongodb,2,1350000.0,1,1,1.0,0.023255813953488372,1.0,0.18428883314870617,0.1111111111111111,0.75,0.5714285714285714,0.4278740374123207,3,13,4,24,1.0,1.0,0.0,0.0,1.5,1.3333333333333333,1.3333333333333333,1.7058823529411764,0.7717436331412898,4,1,1057692.3076923077,1.6470588235294117,1.0,1
2025_W49,2025,49,mongodb,2,300000.0,1,2,0.5,0.023255813953488372,0.3333325925942387,0.29209088984235726,0.1111111111111111,0.5,0.7142857142857142,0.2666632083506423,0,13,4,24,2.0,1.0,1.0,0.0,2.0,1.5,1.5,1.7058823529411764,0.7717436331412898,4,1,1057692.3076923077,1.6470588235294117,0.0,0
2025_W52,2025,52,mongodb,1,1350000.0,1,1,1.0,0.0,1.0,0.18428883314870617,0.1111111111111111,0.33333333333333337,0.7857142857142857,0.40065919798817895,3,14,5,24,2.0,2.0,1.0,1.0,1.5,1.5,1.4,1.7058823529411764,0.7717436331412898,4,1,1057692.3076923077,1.6470588235294117,-0.5,0
2026_W01,2026,1,mongodb,2,1275000.0,2,2,1.0,0.023255813953488372,1.0,0.29209088984235726,0.2222222222222222,0.75,0.7142857142857142,0.46944117131319374,4,1,1,24,1.0,2.0,2.0,1.0,1.5,1.75,1.5,1.7058823529411764,0.7717436331412898,4,1,1057692.3076923077,1.6470588235294117,1.0,1
2026_W02,2026,2,mongodb,2,650000.0,2,2,0.5,0.023255813953488372,0.7222206172875172,0.29209088984235726,0.2222222222222222,0.5,0.7142857142857142,0.374996325635073,2,1,1,24,2.0,1.0,2.0,2.0,2.0,1.75,1.5714285714285714,1.7058823529411764,0.7717436331412898,4,1,1057692.3076923077,1.6470588235294117,0.0,0
2026_W03,2026,3,mongodb,2,1350000.0,2,2,0.5,0.023255813953488372,1.0,0.29209088984235726,0.2222222222222222,0.5,0.7142857142857142,0.4444411713131937,3,1,1,24,2.0,2.0,1.0,2.0,2.0,1.75,1.625,1.7058823529411764,0.7717436331412898,4,1,1057692.3076923077,1.6470588235294117,0.0,0
2026_W04,2026,4,mongodb,1,0.0,1,1,0.0,0.0,0.5,0.18428883314870617,0.1111111111111111,0.33333333333333337,0.7857142857142857,0.27565919798817895,0,2,1,24,2.0,2.0,2.0,1.0,1.5,1.75,1.625,1.7058823529411764,0.7717436331412898,4,1,1057692.3076923077,1.6470588235294117,-0.5,0
2026_W06,2026,6,mongodb,2,1200000.0,2,2,0.5,0.023255813953488372,1.0,0.29209088984235726,0.2222222222222222,0.75,0.7142857142857142,0.46944117131319374,4,2,1,24,1.0,2.0,2.0,2.0,1.5,1.75,1.75,1.7058823529411764,0.7717436331412898,4,1,1057692.3076923077,1.6470588235294117,1.0,1
2026_W07,2026,7,mongodb,1,0.0,1,1,0.0,0.0,0.5,0.18428883314870617,0.1111111111111111,0.33333333333333337,0.7857142857142857,0.27565919798817895,0,2,1,24,2.0,1.0,2.0,2.0,1.5,1.5,1.625,1.7058823529411764,0.7717436331412898,4,1,1057692.3076923077,1.6470588235294117,-0.5,0
2026_W08,2026,8,mongodb,2,300000.0,1,2,0.5,0.023255813953488372,0.3333325925942387,0.29209088984235726,0.1111111111111111,0.75,0.7142857142857142,0.2916632083506423,0,3,1,24,1.0,2.0,1.0,2.0,1.5,1.5,1.625,1.7058823529411764,0.7717436331412898,4,1,1057692.3076923077,1.6470588235294117,1.0,1
2026_W09,2026,9,mongodb,4,1275000.0,3,4,0.5,0.06976744186046512,1.0,0.4279054192619903,0.3333333333333333,0.8333333333333333,0.657142857142857,0.5174969978283904,4,3,1,24,2.0,1.0,2.0,1.0,3.0,2.25,2.0,1.7058823529411764,0.7717436331412898,4,1,1057692.3076923077,1.6470588235294117,1.0,1
2026_W10,2026,10,mongodb,2,1350000.0,2,2,0.5,0.023255813953488372,1.0,0.29209088984235726,0.2222222222222222,0.3,0.7142857142857142,0.4244411713131937,3,3,1,24,4.0,2.0,1.0,2.0,3.0,2.25,2.0,1.7058823529411764,0.7717436331412898,4,1,1057692.3076923077,1.6470588235294117,-0.5,0
2026_W11,2026,11,mongodb,1,0.0,1,1,0.0,0.0,0.5,0.18428883314870617,0.1111111111111111,0.33333333333333337,0.7857142857142857,0.27565919798817895,0,3,1,24,2.0,4.0,2.0,1.0,1.5,2.25,1.875,1.7058823529411764,0.7717436331412898,4,1,1057692.3076923077,1.6470588235294117,-0.5,0
2026_W12,2026,12,mongodb,2,1200000.0,2,2,0.5,0.023255813953488372,1.0,0.29209088984235726,0.2222222222222222,0.75,0.7142857142857142,0.46944117131319374,4,4,1,24,1.0,2.0,4.0,2.0,1.5,2.25,1.875,1.7058823529411764,0.7717436331412898,4,1,1057692.3076923077,1.6470588235294117,1.0,1
2026_W14,2026,14,mongodb,1,0.0,1,1,0.0,0.0,0.5,0.18428883314870617,0.1111111111111111,0.33333333333333337,0.7857142857142857,0.27565919798817895,0,4,2,24,2.0,1.0,2.0,4.0,1.5,1.5,1.875,1.7058823529411764,0.7717436331412898,4,1,1057692.3076923077,1.6470588235294117,-0.5,0
2025_W01,2025,1,mysql,7,550000.0,3,7,0.5714285714285714,0.13953488372093023,0.6111097530894376,0.5528664994461185,0.3333333333333333,0.5,0.625,0.42340121163888955,3,1,1,25,0.0,0.0,0.0,0.0,7.0,7.0,7.0,8.833333333333334,3.7840243894179837,18,1,564051.5010351967,8.25,0.0,0
2025_W46,2025,46,mysql,1,225000.0,1,1,1.0,0.0,0.249999444445679,0.18428883314870617,0.1111111111111111,0.125,0.7857142857142857,0.19232572576626536,0,12,4,25,7.0,0.0,0.0,0.0,4.0,4.0,4.0,8.833333333333334,3.7840243894179837,18,1,564051.5010351967,8.25,-0.8571428571428572,0
2025_W47,2025,47,mysql,5,975000.0,2,5,0.4,0.09302325581395349,1.0,0.4763797229910634,0.2222222222222222,1.0,0.6428571428571428,0.5358718717007821,4,12,4,25,1.0,7.0,0.0,0.0,3.0,4.333333333333333,4.333333333333333,8.833333333333334,3.7840243894179837,18,1,564051.5010351967,8.25,4.0,1
2025_W48,2025,48,mysql,9,829166.6666666666,3,8,0.6666666666666666,0.18604651162790697,0.921294248975743,0.5841817796847145,0.3333333333333333,0.8333333333333333,0.5714285714285714,0.5475743064945388,4,13,4,25,5.0,1.0,7.0,0.0,7.0,5.5,5.5,8.833333333333334,3.7840243894179837,18,1,564051.5010351967,8.25,0.8,1
2025_W49,2025,49,mysql,8,450000.0,3,7,0.625,0.16279069767441862,0.499998888891358,0.5528664994461185,0.3333333333333333,0.45,0.5714285714285714,0.39224309691827336,3,13,4,25,9.0,5.0,1.0,7.0,8.5,5.75,6.0,8.833333333333334,3.7840243894179837,18,1,564051.5010351967,8.25,-0.11111111111111116,0
2025_W50,2025,50,mysql,9,568750.0,4,8,0.4444444444444444,0.18604651162790697,0.6319430401265775,0.5841817796847145,0.4444444444444444,0.5555555555555556,0.5714285714285714,0.45856983761558084,3,13,4,25,8.0,9.0,5.0,1.0,8.5,7.75,6.5,8.833333333333334,3.7840243894179837,18,1,564051.5010351967,8.25,0.125,1
2025_W51,2025,51,mysql,9,500000.0,3,7,0.3333333333333333,0.18604651162790697,0.5555543209903978,0.5528664994461185,0.3333333333333333,0.5,0.5178571428571428,0.41275155627193694,3,13,4,25,9.0,8.0,9.0,5.0,9.0,8.75,6.857142857142857,8.833333333333334,3.7840243894179837,18,1,564051.5010351967,8.25,0.0,0
